   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
  92  T 2   1.599e+08  -4e-05  0.97  1.0e-01  3.0e-05  6.4e-03  3.5e-02  2.7e-01  1.5e-03  2.7e-01
  93  T 0   1.599e+08   2e-06  0.97  1.0e-01  2.1e-05  2.2e-02  1.3e-01  2.7e-01  2.1e-03  2.7e-01
  94  T 0   1.598e+08   4e-06  0.98  1.0e-01  2.0e-05  1.8e-02  8.1e-02  2.7e-01  2.2e-03  2.7e-01
  95  T 0   1.598e+08   4e-07  0.98  1.0e-01  2.6e-05  1.0e-01  5.8e-01  2.7e-01  2.2e-03  2.7e-01
  96  F 0   1.598e+08   4e-07  0.98  1.0e-01  2.6e-05  0.0e+00  0.0e+00  2.7e-01  2.2e-03  2.7e-01
  96  F 1   1.598e+08   4e-07  0.98  1.0e-01  2.6e-05  0.0e+00  0.0e+00  3.0e-01  1.8e-03  3.0e-01
  96  T 2   1.598e+08   4e-05  0.98  1.0e-01  2.0e-05  6.5e-03  3.7e-02  2.7e-01  2.6e-03  2.7e-01
  97  T 0   1.598e+08  -8e-07  0.98  1.0e-01  1.8e-05  1.9e-02  1.2e-01  2.7e-01  2.1e-03  2.7e-01
  98  T 0   1.598e+08  -2e-06  0.98  1.0e-01  1.9e-05  2.8e-02  1.1e-01  2.6e-01  2.1e-03  2.7e-01
  99  T 0   1.597e+08   4e-07  0.98  1.0e-01  4.1e-05  1.0e-01  5.7e-01  2.6e-01  2.1e-03  2.7e-01
 100  F 0   1.597e+08   4e-07  0.98  1.0e-01  4.1e-05  0.0e+00  0.0e+00  2.7e-01  2.2e-03  2.7e-01
 100  F 1   1.597e+08   4e-07  0.98  1.0e-01  4.1e-05  0.0e+00  0.0e+00  2.8e-01  1.8e-03  2.8e-01
 100  T 2   1.597e+08  -2e-05  0.98  1.0e-01  3.5e-05  3.7e-03  2.0e-02  2.7e-01  1.5e-03  2.7e-01
 101  T 0   1.597e+08   2e-06  0.97  1.0e-01  1.9e-05  2.5e-02  1.4e-01  2.7e-01  2.1e-03  2.7e-01
 102  T 0   1.597e+08   2e-06  0.98  1.0e-01  1.7e-05  1.3e-02  6.1e-02  2.7e-01  2.2e-03  2.7e-01
 103  T 0   1.597e+08   8e-07  0.98  1.0e-01  2.1e-05  1.0e-01  5.7e-01  2.6e-01  2.2e-03  2.7e-01
 104  F 0   1.597e+08   8e-07  0.98  1.0e-01  2.1e-05  0.0e+00  0.0e+00  2.7e-01  2.2e-03  2.7e-01
 104  F 1   1.597e+08   8e-07  0.98  1.0e-01  2.1e-05  0.0e+00  0.0e+00  2.8e-01  1.9e-03  2.8e-01
 104  T 2   1.596e+08  -9e-07  0.98  1.0e-01  1.7e-05  7.8e-03  4.7e-02  2.8e-01  1.8e-03  2.8e-01
 105  T 0   1.596e+08  -5e-07  0.98  1.0e-01  1.8e-05  2.1e-02  1.0e-01  2.8e-01  2.2e-03  2.8e-01
 106  T 0   1.596e+08   1e-06  0.98  1.0e-01  1.8e-05  4.4e-02  1.7e-01  2.8e-01  2.1e-03  2.8e-01
 107  F 0   1.596e+08   1e-06  0.98  1.0e-01  1.8e-05  0.0e+00  0.0e+00  2.6e-01  2.1e-03  2.7e-01
 107  T 1   1.596e+08   4e-05  0.98  1.0e-01  1.7e-05  1.0e-02  5.0e-02  2.7e-01  1.5e-03  2.7e-01
 108  T 0   1.596e+08   1e-07  0.98  1.0e-01  1.7e-05  2.9e-02  1.2e-01  2.6e-01  2.1e-03  2.7e-01
 109  F 0   1.596e+08   1e-07  0.98  1.0e-01  1.7e-05  0.0e+00  0.0e+00  2.8e-01  2.2e-03  2.8e-01
 109  T 1   1.596e+08   9e-07  0.98  1.0e-01  1.6e-05  4.3e-02  1.6e-01  2.9e-01  1.8e-03  2.9e-01
 110  F 0   1.596e+08   9e-07  0.98  1.0e-01  1.6e-05  0.0e+00  0.0e+00  2.7e-01  2.2e-03  2.8e-01
 110  T 1   1.596e+08  -2e-07  0.98  1.0e-01  1.7e-05  2.4e-02  1.0e-01  3.0e-01  1.9e-03  3.0e-01
