   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
 121  T 0   2.397e+06   9e-05  0.99  1.0e-01  1.1e-06  6.3e-03  1.7e-02  1.7e-01  1.1e-03  1.7e-01
 122  T 0   2.397e+06   2e-07  0.99  1.0e-01  2.4e-06  8.1e-02  2.2e-01  1.7e-01  1.5e-03  1.7e-01
 123  F 0   2.405e+06  -1e-06  0.99  1.0e-01  3.5e-05  1.0e-01  5.3e-01  1.7e-01  1.5e-03  1.7e-01
 124  F 0   2.406e+06  -1e-06  0.97  1.0e-01  5.0e-05  1.0e-01  5.0e-01  2.1e-01  1.5e-03  2.1e-01
 125  F 0   2.399e+06  -1e-07  0.97  1.0e-01  2.8e-05  8.2e-02  2.6e-01  2.3e-01  1.4e-03  2.3e-01
 126  F 0   2.398e+06  -6e-06  0.98  1.0e-01  9.6e-06  2.5e-02  8.1e-02  1.8e-01  1.1e-03  1.8e-01
 127  F 0   2.397e+06  -6e-08  0.98  1.0e-01  8.8e-06  2.3e-02  4.5e-02  2.0e-01  1.2e-03  2.0e-01
 128  T 0   2.397e+06  -8e-06  0.99  1.0e-01  4.1e-06  4.9e-02  1.3e-01  1.7e-01  9.0e-04  1.7e-01
 129  F 0   2.397e+06   1e-06  0.99  1.0e-01  7.4e-06  5.9e-02  1.4e-01  1.7e-01  1.4e-03  1.7e-01
 130  T 0   2.397e+06   5e-06  0.99  1.0e-01  4.8e-06  3.6e-02  1.0e-01  1.6e-01  1.3e-03  1.6e-01
 131  T 0   2.397e+06   4e-07  0.99  1.0e-01  1.1e-06  7.4e-03  2.2e-02  1.6e-01  1.5e-03  1.6e-01
 132  T 0   2.397e+06  -3e-10  0.99  1.0e-01  8.1e-07  8.3e-03  2.2e-02  1.7e-01  1.2e-03  1.7e-01
 133  T 0   2.397e+06   8e-06  0.99  1.0e-01  3.4e-06  1.0e-01  3.2e-01  1.6e-01  1.4e-03  1.6e-01
 134  F 0   2.401e+06  -1e-05  0.99  1.0e-01  2.2e-05  1.0e-01  4.6e-01  1.6e-01  1.4e-03  1.6e-01
 135  F 0   2.405e+06  -7e-08  0.98  1.0e-01  4.4e-05  1.0e-01  4.9e-01  1.8e-01  1.6e-03  1.8e-01
 136  F 0   2.399e+06  -3e-06  0.97  1.0e-01  3.6e-05  7.7e-02  3.0e-01  2.0e-01  1.6e-03  2.0e-01
 137  F 0   2.397e+06   1e-06  0.98  1.0e-01  7.0e-06  3.1e-02  8.6e-02  1.8e-01  1.4e-03  1.8e-01
 138  F 0   2.397e+06  -9e-07  0.98  1.0e-01  3.9e-06  1.2e-02  3.2e-02  1.9e-01  1.2e-03  1.9e-01
 139  T 0   2.397e+06  -2e-07  0.99  1.0e-01  1.9e-06  4.3e-02  1.1e-01  1.9e-01  1.4e-03  2.0e-01
 140  F 0   2.397e+06  -9e-07  0.99  1.0e-01  7.1e-06  5.3e-02  1.2e-01  1.8e-01  1.3e-03  1.8e-01
 141  F 0   2.397e+06  -1e-06  0.99  1.0e-01  6.8e-06  4.7e-02  1.2e-01  1.6e-01  1.5e-03  1.6e-01
 142  T 0   2.396e+06  -8e-06  0.99  1.0e-01  1.1e-06  1.5e-02  4.2e-02  1.6e-01  1.2e-03  1.6e-01
